id;type;title;start;end
3291118136;ASSIGNMENT;00 - Minha primeira lista S2;2026-04-17 12:00:00;2026-06-30 04:00:00
3292176954;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-11-14 18:00:00;2024-11-26 18:00:00
3295401135;ASSIGNMENT;Lab 03 - Vetores com Numpy;2024-12-11 22:30:00;2024-12-18 03:55:00
3301052159;EXAM;TP 5: Listas e Strings;2025-11-18 00:10:00;2025-11-18 01:40:00
3308078546;ASSIGNMENT;L04 - Funções (desenvolvimento incremental);2026-04-10 14:00:00;2026-04-14 03:55:00
3309731230;ASSIGNMENT;Lista 7;2026-02-24 16:00:00;2026-03-16 02:55:00
3317057528;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2026-04-09 14:00:00;2026-04-09 18:00:00
3318281504;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-03-17 22:00:00;2025-04-02 21:55:00
3318628836;ASSIGNMENT;L05 - Recursão;2025-09-17 19:40:00;2025-10-06 03:55:00
3327276478;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-11-06 20:00:00;2025-11-13 20:00:00
3327613834;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2026-03-11 21:00:00;2026-03-23 19:55:00
3331310142;EXAM;Exercício Avaliativo em Sala 04;2025-10-29 18:00:00;2025-11-03 20:00:00
3334494446;EXAM;Exercicio Avaliativo em Sala 01;2025-08-28 00:10:00;2025-08-28 01:15:00
3339573334;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2024-10-08 19:30:00;2024-10-29 18:00:00
3340432717;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-08-15 04:00:00;2025-12-13 04:00:00
3342957253;EXAM;Exercicio Avaliativo em Sala 02;2025-09-16 20:30:00;2025-09-16 22:00:00
3345379557;ASSIGNMENT;Laboratório de Teste;2025-03-20 04:00:00;2025-07-21 04:00:00
3346236714;ASSIGNMENT;Extras 1: Variáveis e Estrutura Sequencial;2025-05-06 04:00:00;2025-05-30 04:00:00
3349509843;EXAM;Prova Final;2025-12-09 21:55:00;2025-12-09 23:30:00
3350924209;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-15 14:00:00;2025-09-15 16:00:00
3351156620;ASSIGNMENT;L07 - Strings;2025-10-22 15:15:00;2025-11-10 03:55:00
3356238538;ASSIGNMENT;Teste;2025-02-01 04:00:00;2025-02-03 04:00:00
3360115516;ASSIGNMENT;Lab 2 - Estrutura Condicional Composta;2025-05-15 18:00:00;2025-05-26 03:55:00
3363954071;ASSIGNMENT;Quicksort;2025-04-09 08:00:00;2025-06-30 03:00:00
3367311451;ASSIGNMENT;Lab 1 - Resumo Lógica de Programação;2025-03-01 03:00:00;2025-03-23 03:00:00
3368070939;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Java;2026-04-08 21:00:00;2026-04-09 02:00:00
3370658733;EXAM;Exercício Avaliativo em Sala 05;2025-10-28 04:00:00;2025-12-17 04:00:00
3380479312;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Java;2026-04-08 04:00:00;2026-04-17 04:00:00
3382740185;ASSIGNMENT;Extra 3: Condicionais Encadeados (if/elif);2025-04-20 04:00:00;2025-04-20 04:00:00
3383589918;ASSIGNMENT;Lista Parsons 0 - Familiarização - Go;2026-02-05 03:00:00;2026-07-31 03:00:00
3386751171;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - C;2026-01-21 04:00:00;2026-07-31 04:00:00
3387522801;ASSIGNMENT;Lista 0;2025-04-04 16:00:00;2025-04-04 20:00:00
3388307271;ASSIGNMENT;Lab 2 - Estrutura Condicional Composta;2025-05-14 22:00:00;2025-05-26 03:55:00
3390633535;EXAM;Exercício Avaliativo em Sala 04;2025-06-05 17:55:00;2025-06-05 19:45:00
3403894901;EXAM;Prova Final;2025-12-11 00:10:00;2025-12-11 01:40:00
3405037962;ASSIGNMENT;02 - Desenvolvendo Condicionais;2025-05-05 04:00:00;2025-07-30 04:00:00
3405231839;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-04 20:00:00;2025-12-04 21:00:00
3416417615;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2024-10-11 01:10:00;2024-10-16 00:00:00
3418822359;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-10 22:00:00;2026-03-26 22:00:00
3421996521;ASSIGNMENT;Lab 6 - Funções;2025-08-28 03:00:00;2025-12-03 03:00:00
3422757337;ASSIGNMENT;Extras 01 - Modularização: Funções;2025-10-07 04:10:00;2025-10-07 04:10:00
3425448336;ASSIGNMENT;Lista 5;2026-02-24 16:00:00;2026-03-16 02:55:00
3430137444;EXAM;Exercicio Avaliativo em Sala 03;2025-05-13 18:05:00;2025-05-13 19:45:00
3433939278;ASSIGNMENT;Lista 12;2025-05-16 16:00:00;2025-05-23 16:00:00
3435325918;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-03 14:00:00;2025-09-15 14:00:00
3445850768;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-16 12:10:00;2025-09-25 12:00:00
3450543649;ASSIGNMENT;L03 - Condicionais e Laços;2026-04-10 14:00:00;2026-04-14 03:55:00
3453605627;EXAM;Exercício Avaliativo em Sala 06;2025-12-01 14:00:00;2025-12-01 16:00:00
3457830191;EXAM;Segunda Chamada TP 5: Vetores e Strings;2024-11-28 22:10:00;2024-11-28 23:30:00
3457907602;EXAM;Prova Final;2025-07-23 20:10:00;2025-07-23 21:40:00
3459140953;EXAM;TP 5: Listas e Strings;2026-06-08 04:00:00;2026-06-08 04:00:00
3464141881;ASSIGNMENT;Prática 09 - Opcionais 2;2024-10-04 04:00:00;2024-12-30 04:00:00
3464756665;EXAM;Avaliação 1 - Pt 2;2025-10-03 16:00:00;2025-10-03 19:00:00
3466219316;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2024-08-27 04:00:00;2024-09-28 03:55:00
3473219772;ASSIGNMENT;Lista 4 – Repetição por Condição (while);2024-09-19 04:00:00;2024-09-19 04:00:00
3475816955;ASSIGNMENT;Lista 19;2026-04-28 16:00:00;2026-05-05 15:00:00
3478679877;ASSIGNMENT;L10 - Opcionais 3;2024-10-01 22:00:00;2024-10-03 22:00:00
3479465469;ASSIGNMENT;03 - Condicionais Simples e Compostas;2025-05-05 04:00:00;2025-07-30 04:00:00
3481506220;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-11-04 15:00:00;2024-11-18 14:00:00
3484631547;ASSIGNMENT;Lab 0 - Aquecimento;2025-08-06 22:00:00;2025-10-01 03:55:00
3493266238;ASSIGNMENT;Exercício em Sala - Strings;2025-10-08 22:30:00;2025-10-13 03:55:00
3496356051;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-25 20:00:00;2025-09-30 20:00:00
3497556209;ASSIGNMENT;L05 - Árvores binárias de busca;2024-12-03 19:50:00;2025-01-16 19:00:00
3502465149;EXAM;Prova Final;2024-12-17 22:10:00;2024-12-17 23:40:00
3505160406;EXAM;Exercicio Avaliativo em Sala 03;2025-09-23 12:00:00;2025-09-23 13:50:00
3510443717;ASSIGNMENT;Trabalho em Go;2024-08-24 04:00:00;2024-08-31 04:00:00
3511442362;ASSIGNMENT;L15 - Opcionais 5;2024-11-12 05:00:00;2024-12-30 04:00:00
3511949213;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-27 20:00:00;2025-04-03 19:55:00
3512121263;ASSIGNMENT;Extra 4: Repetição por Condição (while);2025-04-20 04:00:00;2025-04-20 04:00:00
3513149241;EXAM;TP 2: Est. Condicional Simples e Composta;2024-10-03 22:10:00;2024-10-03 23:30:00
3515116447;ASSIGNMENT;Lista 11;2026-03-17 16:00:00;2026-03-24 02:55:00
3517092575;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-10-29 04:00:00;2024-11-13 03:55:00
3520951783;ASSIGNMENT;Segunda Lista de Exercícios IC 2025-1;2025-05-16 15:00:00;2025-06-13 14:00:00
3522740279;ASSIGNMENT;Atividade da Sexta 23/05!!;2025-05-28 18:00:00;2025-07-15 02:00:00
3524242671;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Go;2026-05-08 18:00:00;2026-05-08 20:00:00
3524563208;EXAM;Prova Final;2025-07-17 22:00:00;2025-07-17 23:30:00
3530747370;ASSIGNMENT;Lab 4 - Repetição por Condição (while);2025-04-20 04:00:00;2025-04-20 04:00:00
3533170857;ASSIGNMENT;Loops 1;2026-03-03 18:00:00;2026-03-14 03:55:00
3533922878;ASSIGNMENT;Lab 4;2024-09-23 04:00:00;2024-09-30 04:00:00
3535528106;ASSIGNMENT;Terceira Lista de Exercícios;2024-11-29 10:00:00;2024-12-16 22:00:00
3537044374;ASSIGNMENT;Lab 0 – Primeiros passos com o Python;2025-04-01 04:00:00;2025-04-20 04:00:00
3547708561;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2026-06-22 04:00:00;2026-06-22 04:00:00
3551885672;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-16 21:50:00;2025-09-16 23:05:00
3553757083;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-10 18:00:00;2025-04-10 19:45:00
3558466599;EXAM;Lab Cadastro (Jonas);2025-05-08 04:00:00;2025-05-09 04:00:00
3560225889;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-03 20:00:00;2025-04-03 21:45:00
3565371139;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2025-05-20 20:00:00;2025-06-03 19:50:00
3573132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-03-19 12:00:00;2026-03-19 14:00:00
3573284654;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2026-05-12 12:00:00;2026-05-12 14:00:00
3573799764;ASSIGNMENT;Lista Parsons 0 - Familiarização - Python;2026-03-10 12:00:00;2026-03-10 14:00:00
3573871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2026-04-07 12:00:00;2026-04-07 14:00:00
3573965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2026-06-02 12:00:00;2026-06-02 14:00:00
3578507965;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-19 22:00:00;2025-04-02 21:55:00
3579386578;ASSIGNMENT;Extras 2 - Estrutura Condicional Simples e Compost;2024-09-10 04:00:00;2024-09-17 04:00:00
3584219832;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2024-10-08 19:00:00;2024-12-20 01:00:00
3584544776;ASSIGNMENT;L01 - Testes no Code Bench;2024-08-29 22:00:00;2024-09-10 22:00:00
3584859508;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-10-02 00:10:00;2025-10-23 00:10:00
3584997415;ASSIGNMENT;01 - Basico de Condicionais;2025-05-05 04:00:00;2025-07-15 04:00:00
3586367516;ASSIGNMENT;L01 - Python;2026-02-11 04:00:00;2026-02-27 04:00:00
3587374683;EXAM;Prova 1 alternativa;2024-11-01 14:45:00;2024-11-01 16:15:00
3588038808;ASSIGNMENT;00 - Minha primeira lista S2;2025-04-24 04:00:00;2025-07-31 03:55:00
3588134708;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-06-05 18:15:00;2025-06-26 17:55:00
3589762752;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2026-1;2026-03-25 18:00:00;2026-04-01 20:00:00
3590582358;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-18 20:00:00;2025-09-18 21:10:00
3590674206;EXAM;Prova Final 2025-1;2025-07-18 14:00:00;2025-07-18 16:00:00
3601385277;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-04-20 04:00:00;2025-04-20 04:00:00
3603182939;ASSIGNMENT;TP 1: Variáveis e Estrutura Sequencial;2026-04-23 22:00:00;2026-04-24 00:00:00
3608823483;EXAM;Avaliação I - 3º Bimestre;2025-09-25 03:00:00;2025-09-27 21:30:00
3613376176;EXAM;TP 1: Variáveis e Estrutura Sequencial;2026-03-26 12:10:00;2026-03-26 13:25:00
3615124659;EXAM;Prova Final;2025-07-17 18:00:00;2025-07-17 20:00:00
3638654298;EXAM;Exercicio Avaliativo em Sala 02;2025-04-14 18:15:00;2025-04-14 19:45:00
3639355978;EXAM;Avaliação 1;2025-03-28 16:20:00;2025-03-28 19:00:00
3640521738;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-11-18 12:15:00;2025-12-02 12:00:00
3643744324;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-24 18:00:00;2025-04-02 20:00:00
3648831741;EXAM;Avaliação 2;2025-12-12 16:15:00;2025-12-12 18:00:00
3649835072;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-14 22:00:00;2025-12-09 22:00:00
3650409863;EXAM;Avaliação Parcial 3 (segunda chamada);2024-12-03 22:00:00;2024-12-03 23:50:00
3655986585;EXAM;Exercício Avaliativo em Sala 06;2025-12-02 20:00:00;2025-12-02 21:00:00
3656046274;ASSIGNMENT;Lista 2;2025-02-14 16:00:00;2025-03-14 16:00:00
3659074144;ASSIGNMENT;L12 - Ponteiros 2;2024-10-09 17:30:00;2024-11-01 03:55:00
3664889204;ASSIGNMENT;Lista 5 - Exercícios em Sala;2024-11-04 04:00:00;2024-11-18 14:00:00
3676363011;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-10-14 14:00:00;2024-10-30 14:00:00
3680551511;EXAM;TP 5: Listas e Strings;2025-07-01 12:05:00;2025-07-01 13:30:00
3680718708;ASSIGNMENT;Extras 1 - Variáveis e Estrutura Sequencial;2024-08-28 20:00:00;2024-09-12 03:55:00
3683760687;ASSIGNMENT;Extras 2 - Estrutura Condicional Simples e Compost;2025-09-09 12:00:00;2025-09-11 12:00:00
3693241225;EXAM;Lista 1 - Grupo Folha com Respostas;2025-10-08 14:00:00;2025-10-08 16:10:00
3695044953;ASSIGNMENT;Prática 13 - Opcionais 4;2024-10-29 06:00:00;2024-12-30 04:00:00
3699751892;ASSIGNMENT;Lab 8 (arquivos);2025-06-02 04:00:00;2025-06-09 03:55:00
3703380208;ASSIGNMENT;Introdução ao Python;2026-03-16 04:00:00;2026-04-30 04:00:00
3706417653;ASSIGNMENT;Lab 10 (listas);2024-11-13 15:00:00;2024-11-23 03:55:00
3708764758;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-10-13 22:54:00;2025-10-23 00:00:00
3715672147;ASSIGNMENT;Lab 4 - Repetição por Condição (while);2025-06-26 18:30:00;2025-07-14 03:55:00
3716682408;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-01 04:00:00;2024-10-08 04:00:00
3719410613;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2025-09-22 04:00:00;2025-10-01 18:00:00
3723721944;ASSIGNMENT;L08 - Alocação dinâmica;2025-11-03 16:30:00;2025-11-24 03:55:00
3733668664;ASSIGNMENT;Lista 11;2025-11-07 16:00:00;2025-11-14 15:00:00
3737171991;ASSIGNMENT;L1.3;2026-03-18 03:00:00;2026-04-30 03:00:00
3737754231;ASSIGNMENT;L2;2025-03-25 03:00:00;2025-03-26 03:30:00
3745177756;ASSIGNMENT;Lista 6 - Exercícios em Sala;2024-11-26 22:00:00;2024-12-03 22:00:00
3745768977;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-04-07 12:00:00;2026-04-09 03:55:00
3748517304;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-10 12:05:00;2025-04-10 13:05:00
3754129368;EXAM;TP 4: Estrutura de Repetição por Condição;2025-10-29 22:00:00;2025-10-29 23:00:00
3754159291;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Java;2026-03-03 04:00:00;2026-08-31 04:00:00
3754308842;ASSIGNMENT;Prática 05 - Exercícios de 17/09;2024-09-19 14:00:00;2024-12-30 04:00:00
3757299312;EXAM;Avaliação de teste;2026-03-24 22:00:00;2026-03-28 03:55:00
3759671026;EXAM;Exercício Avaliativo em Sala 06;2025-07-10 17:55:00;2025-07-10 19:45:00
3770078433;EXAM;Avaliacao de Algoritmos - Etapa 01;2025-06-06 00:00:00;2025-06-07 02:00:00
3775334196;ASSIGNMENT;Lista de Exercícios de Condicionais;2025-02-18 03:00:00;2025-02-22 04:00:00
3775820308;EXAM;TP 4: Estrutura de Repetição por Condição;2024-10-21 04:00:00;2024-10-22 12:00:00
3777806609;EXAM;Exercício Avaliativo em Sala 05;2025-06-28 18:00:00;2025-06-28 20:00:00
3778443691;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-05-21 22:00:00;2025-06-04 03:55:00
3783255937;EXAM;Exercicio Avaliativo em Sala 01;2025-08-27 04:00:00;2025-09-01 18:00:00
3784447574;ASSIGNMENT;Lista 2 - Exercícios em Sala;2024-09-19 18:00:00;2024-10-31 18:00:00
3784713390;ASSIGNMENT;Lista Encadeada 2.0;2025-09-12 18:50:00;2025-12-05 03:55:00
3786464216;EXAM;TP 2: Est. Condicional Simples e Composta;2026-04-08 04:00:00;2026-04-08 04:00:00
3791054084;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2026-1;2026-03-16 04:00:00;2026-03-20 04:00:00
3791131671;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - Java;2026-04-22 21:00:00;2026-04-23 01:30:00
3792430146;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-02 22:00:00;2025-12-09 22:00:00
3796204164;EXAM;TP 3: Estrutura Condicional Encadeada;2025-09-11 04:00:00;2025-12-17 04:00:00
3799696342;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2024-09-30 23:55:00;2024-10-09 23:55:00
3804028471;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-17 18:00:00;2025-10-01 18:00:00
3806505643;ASSIGNMENT;L20 - Opcionais 6 (desafios de recursão);2024-11-14 22:00:00;2024-11-28 22:00:00
3811688062;EXAM;Prova 1;2024-11-01 14:15:00;2024-11-01 15:45:00
3818101249;ASSIGNMENT;Lista 3 - Estrutura Condicional Encadeada;2024-09-30 17:00:00;2024-10-09 17:55:00
3820817183;ASSIGNMENT;nova lista;2025-11-24 03:00:00;2025-11-27 03:00:00
3820973410;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2026-03-10 05:00:00;2026-07-30 05:00:00
3825868039;ASSIGNMENT;Lista 14;2026-03-24 16:00:00;2026-03-31 16:00:00
3830282011;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-06-23 20:20:00;2025-07-02 20:00:00
3830751736;ASSIGNMENT;Lista Parsons 3 - Laço while - Java;2026-03-02 04:00:00;2026-03-03 04:00:00
3833175682;EXAM;Exercício Avaliativo em Sala 05;2025-11-19 18:00:00;2025-11-24 18:00:00
3835760469;EXAM;Teste;2025-12-10 17:50:00;2025-12-10 19:30:00
3844653257;ASSIGNMENT;Lab 2 - [Errado/Apagar/Não Fazer];2025-07-30 17:30:00;2025-07-30 18:00:00
3850264478;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2026-04-13 04:00:00;2026-04-20 04:00:00
3854850956;EXAM;EXAME FINAL;2025-07-17 22:30:00;2025-07-18 00:00:00
3856668225;ASSIGNMENT;OBI;2025-06-06 03:00:00;2025-11-30 03:00:00
3856766308;ASSIGNMENT;Revisão;2025-11-11 04:00:00;2025-12-01 04:00:00
3860449314;ASSIGNMENT;Lista Parsons 0 - Familiarização - C IFGO-Ce;2026-01-21 04:00:00;2026-07-18 10:00:00
3862251525;EXAM;TP 5: Listas e Strings;2025-11-19 14:00:00;2025-11-19 16:00:00
3863709411;EXAM;Exercício Avaliativo em Sala 05;2025-11-13 20:00:00;2025-11-13 21:00:00
3866614086;EXAM;Exercício Avaliativo em Sala 04;2025-05-29 18:00:00;2025-05-29 20:00:00
3872062103;EXAM;Prova de Substituicao - IP 2025;2025-07-11 12:00:00;2025-07-12 00:00:00
3873599344;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-08-18 22:00:00;2025-08-25 22:00:00
3878759798;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-05-12 20:20:00;2025-05-28 20:00:00
3880129734;EXAM;Exercicio Avaliativo em Sala 02;2025-09-10 14:00:00;2025-09-10 16:00:00
3890905529;ASSIGNMENT;Prática 07 - Exercícios para autoavaliação;2024-10-03 23:00:00;2024-12-30 04:00:00
3891970607;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-02 22:00:00;2025-04-02 23:50:00
3894798029;EXAM;AP1 - P1;2026-04-15 13:10:00;2026-04-15 14:50:00
3900170703;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-05-13 18:00:00;2025-05-31 17:00:00
3903800912;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-11-26 18:00:00;2025-12-10 18:00:00
3905360198;EXAM;Exercicio Avaliativo em Sala 01;2026-03-24 21:00:00;2026-04-23 22:00:00
3906480573;EXAM;Exercício Avaliativo em Sala 05;2025-11-13 00:10:00;2025-11-13 01:30:00
3907429379;EXAM;Algum titulo;2026-03-25 04:00:00;2026-03-31 04:00:00
3908701549;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-15 18:00:00;2025-09-15 19:00:00
3908857356;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2026-04-07 04:00:00;2026-04-07 04:00:00
3910308197;ASSIGNMENT;Lab 6 (alocação dinâmica de memória);2025-05-13 04:00:00;2025-05-24 03:56:00
3910346698;ASSIGNMENT;04 - Estrutura Condicional Encadeada;2026-04-27 04:00:00;2026-07-30 04:00:00
3913244543;ASSIGNMENT;Extras 1: Variáveis e Estrutura Sequencial;2024-09-03 04:00:00;2024-09-17 11:55:00
3922576518;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-10-14 18:00:00;2024-10-30 17:55:00
3923253953;ASSIGNMENT;Lista 4 – Repetição por Condição (while);2024-10-14 14:00:00;2024-10-30 14:00:00
3927486272;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-04 04:00:00;2025-05-05 04:00:00
3927832410;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-08 22:00:00;2025-05-08 23:40:00
3931377884;ASSIGNMENT;Exercícios da PF;2024-12-18 04:00:00;2024-12-30 04:00:00
3933884819;ASSIGNMENT;Extras 1 - Variáveis e Estrutura Sequencial;2025-08-26 12:00:00;2025-09-05 03:55:00
3935014516;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-02 12:05:00;2025-12-02 13:30:00
3943477999;ASSIGNMENT;01-Listas encadeadas (nível 1);2026-03-24 04:30:00;2026-08-01 03:55:00
3966972357;ASSIGNMENT;06 - Vetores on the GO!;2026-05-06 04:00:00;2026-07-30 04:00:00
3970281085;EXAM;TP 1: Variáveis e Estrutura Sequencial;2024-09-11 18:05:00;2024-09-11 19:05:00
3972743044;ASSIGNMENT;Lista 7;2025-03-21 16:00:00;2025-03-28 16:00:00
3986245288;EXAM;Prova Final;2024-12-18 14:10:00;2024-12-18 15:50:00
3987693966;ASSIGNMENT;Algm titulo;2025-11-03 04:00:00;2025-11-29 04:00:00
4005115174;ASSIGNMENT;L05 - Ponteiros;2026-04-17 14:00:00;2026-04-17 16:00:00
4005223796;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-16 14:00:00;2026-04-18 03:55:00
4006296102;EXAM;TP 2-3: Est. Condicional Encadeada;2025-05-28 22:20:00;2025-05-29 00:10:00
4013099410;ASSIGNMENT;Lista Parsons 3 - Laço while - Java;2026-03-02 04:00:00;2026-03-03 04:00:00
4016765066;EXAM;Avaliação de Reposição de IC;2024-12-06 20:00:00;2024-12-06 22:00:00
4017875974;EXAM;TP 2: Est. Condicional Simples e Composta;2026-04-20 16:20:00;2026-04-20 18:00:00
4020600801;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2024-10-02 16:30:00;2024-10-09 17:55:00
4021976571;EXAM;TP 5: Listas e Strings;2025-11-18 18:00:00;2025-11-18 19:50:00
4028060958;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-04-28 18:30:00;2025-05-07 18:00:00
4033573312;EXAM;Prova Final;2025-07-12 15:00:00;2025-07-12 17:00:00
4036065245;EXAM;Exercicio Avaliativo em Sala 02;2025-04-24 12:05:00;2025-04-24 13:15:00
4054129373;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-08 18:00:00;2025-05-08 18:50:00
4058220244;EXAM;Exercicio Avaliativo em Sala 01;2025-04-08 12:05:00;2025-04-08 13:30:00
4058863821;ASSIGNMENT;Dia 2 - Estruturas de Repetição (Loops);2025-07-22 12:00:00;2025-07-26 11:55:00
4068454498;ASSIGNMENT;Lista Parsons 3 - Laço while - Java;2026-04-17 04:00:00;2026-04-24 04:00:00
4070595350;ASSIGNMENT;Lab 2: Estrutura Condicional Simples e Composta;2024-09-19 04:00:00;2024-10-02 03:55:00
4071915580;EXAM;Lab 0 - Primeiros passos com o Python;2024-08-08 04:00:00;2024-08-31 04:00:00
4073754700;ASSIGNMENT;L06 - Vetores;2025-10-10 22:50:00;2025-11-06 03:55:00
4074374303;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-02 20:15:00;2025-04-02 21:15:00
4081967126;ASSIGNMENT;L03 - Operações++;2024-09-06 20:15:00;2024-09-13 22:00:00
4082731215;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-04 00:00:00;2025-09-25 00:00:00
4083059775;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-05-11 04:00:00;2025-05-12 04:00:00
4088381825;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-05-13 20:00:00;2025-06-03 21:55:00
4091306758;EXAM;Prova Final;2025-12-10 22:00:00;2025-12-10 23:00:00
4095764369;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-08-15 04:00:00;2025-12-13 04:00:00
4102702553;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2024-10-02 16:30:00;2024-10-09 18:00:00
4105804088;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - C;2026-01-18 03:00:00;2026-02-18 03:00:00
4107906631;ASSIGNMENT;Lista 5 - Recursividade;2025-09-05 17:00:00;2025-09-26 14:00:00
4117301164;EXAM;TP 5: Listas e Strings;2025-06-26 22:00:00;2025-06-26 23:30:00
4120221940;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-15 12:05:00;2025-07-15 13:30:00
4122825708;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2024-11-25 14:31:00;2024-12-04 14:00:00
4123945951;ASSIGNMENT;Lista 21;2026-04-28 16:00:00;2026-05-05 15:55:00
4128866242;ASSIGNMENT;Lista 1;2026-02-02 03:00:00;2026-03-16 02:55:00
4129131237;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-10-07 19:00:00;2025-10-23 22:00:00
4135051364;ASSIGNMENT;L03 - Python funcional;2025-11-05 23:00:00;2025-11-17 04:00:00
4141283541;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-11-03 14:00:00;2025-11-17 16:00:00
4150685043;EXAM;Avaliação 1 - Pt 3;2025-10-15 16:15:00;2025-10-15 18:00:00
4159974956;EXAM;Simulado de Prova;2024-09-24 22:05:00;2024-09-24 23:55:00
4161875373;EXAM;TP 4: Estrutura de Repetição por Condição;2025-11-03 18:00:00;2025-11-03 19:30:00
4168418250;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-16 00:10:00;2025-09-16 01:30:00
